start_station_name,member_casual,rides_total,avg_trip_duration,max_trip_duration,min_trip_duration
Stony Island Ave & 63rd St,member,184,12.907608695652172,79,1
Dodge Ave & Main St,casual,183,24.6448087431694,655,1
Sacramento Blvd & Franklin Blvd,casual,183,17.945355191256827,175,1
Public Rack - Milwaukee Ave & Haussen Ct,casual,183,10.726775956284154,43,1
Ashland Ave & McDowell Ave,member,182,18.324175824175825,49,1
State St & 79th St,member,181,11.790055248618785,106,1
Stony Island Ave & 63rd St,casual,181,24.944751381215472,239,1
Kostner Ave & Adams St,member,180,25.433333333333326,1178,1
St Louis Ave & 59th St,member,180,5.9611111111111121,48,1
Union Ave & Root St,casual,179,24.899441340782126,362,1
Lavergne & Fullerton,casual,179,12.743016759776534,169,1
Western Blvd & 48th Pl,casual,178,22.99438202247191,906,1
Fairfield Ave & 44th St,casual,177,16.711864406779657,162,1
Public Rack - Hamlin Ave & Montrose Ave,member,177,12.40677966101695,65,1
Millard Ave & 26th St,member,175,16.914285714285718,87,1
Walden Pkwy & 100th St,casual,174,16.919540229885058,196,2
Damen Ave & Pershing Rd,casual,174,23.091954022988507,808,1
Fairfield Ave & Roosevelt Rd,member,174,17.120689655172416,69,1
South Shore Dr & 74th St,casual,172,43.79069767441861,1034,1
Maplewood Ave & Peterson Ave,casual,172,25.244186046511626,165,1
Lamon Ave & Belmont Ave,casual,171,15.415204678362574,81,1
Public Rack - Woodlawn Ave & 63rd St N,member,171,7.4736842105263159,68,1
Jeffery Blvd & 71st St,casual,170,32.964705882352938,940,1
Buckingham - Fountain,casual,168,32.232142857142854,207,1
Kilpatrick Ave & Parker Ave,casual,167,14.964071856287427,131,1
Western Blvd & 48th Pl,member,166,22.222891566265059,735,1
Kedzie Ave & 57th St,casual,165,8.5272727272727256,37,1
Cottage Grove Ave & 67th St,casual,165,26.5939393939394,1219,2
Public Rack - Lowell Ave & Elston Ave,casual,165,8.0363636363636353,64,1
Narragansett & Wrightwood,member,164,14.481707317073171,137,1
Yates Blvd & 75th St,casual,162,21.580246913580243,1182,2
Public Rack - Kostner Ave & Diversey Ave,member,162,10.314814814814815,32,1
Stony Island Ave & 67th St,casual,160,39.431250000000006,925,2
Calumet Ave & 71st St,member,158,10.487341772151899,729,1
Millard Ave & 26th St,casual,156,28.955128205128208,825,1
Public Rack - Kedzie Ave & Argyle St,member,156,10.038461538461538,60,1
Public Rack - Washtenaw Ave & Superior St,casual,156,14.557692307692308,90,1
Public Rack - Pulaski Rd & Armitage Ave,casual,155,16.703225806451616,105,2
Public Rack - Milwaukee Ave & Haussen Ct,member,154,12.032467532467532,68,1
Public Rack - Midway Orange Line,casual,153,10.620915032679738,114,1
Public Rack - Western Ave & Devon Ave,member,153,9.294117647058826,168,1
Public Rack - Monticello Ave & Belmont Ave,member,153,15.444444444444446,241,1
Shields Ave & 43rd St,member,152,12.098684210526315,95,1
Public Rack - Woodlawn Ave & 63rd St N,casual,152,9.5131578947368425,112,1
Stony Island Ave & 71st St,casual,151,32.682119205298015,965,1
Public Rack - Milwaukee Ave & Diversey Ave,member,151,9.966887417218544,31,1
California Ave & Winona St,casual,150,15.486666666666666,81,1
Kedzie Ave & 57th St,member,149,17.744966442953018,47,1
Wentworth Ave & 63rd St,casual,149,19.402684563758388,1170,1
Central Ave & Parker Ave,member,145,11.4,88,2
Kilbourn & Belden,casual,143,13.265734265734267,83,1
Indiana Ave & 40th St,casual,143,34.356643356643353,479,1
Baltimore Ave & 87th St,member,143,20.986013986013987,222,1
Public Rack - Cicero Ave & Wrightwood Ave,member,142,10.338028169014084,41,1
Central Ave & Parker Ave,casual,141,12.567375886524824,51,1
Indiana Ave & 40th St,member,139,13.834532374100718,51,1
Public Rack - Langley Ave & 49th St,member,139,7.302158273381294,65,1
Kildare Ave & 47th St,member,138,6.1449275362318847,34,1
Greenwood Ave & 97th St,casual,138,14.550724637681158,78,1
MLK Jr Dr & 56th St,member,136,13.566176470588236,71,1
Public Rack - Rockwell & Division,member,136,11.720588235294118,46,1
Lamon Ave & Armitage Ave,member,135,22.325925925925926,60,2
Austin Blvd & Chicago Ave,casual,135,25.733333333333334,228,1
Meade Ave & Diversey Ave,casual,134,18.3955223880597,168,1
Rainbow Beach,casual,133,37.578947368421048,139,1
Commercial Ave & 83rd St,member,133,20.375939849624061,95,1
MLK Jr Dr & 63rd St,casual,132,12.310606060606062,73,2
Washtenaw Ave & Peterson Ave,member,132,14.515151515151514,76,1
Lawndale Ave & 30th St,casual,131,8.96946564885496,60,1
Greenwood Ave & 97th St,member,131,8.6335877862595414,77,2
Lawndale Ave & 111th St,casual,131,30.702290076335874,380,1
Wentworth Ave & 63rd St,member,131,10.862595419847327,58,1
Commercial Ave & 130th St,casual,131,30.664122137404579,747,1
Calumet Park,casual,130,57.092307692307685,1103,1
Marshfield Ave & 44th St,casual,130,13.076923076923077,58,1
Public Rack - Hamlin Ave & Fullerton Ave,casual,130,14.246153846153845,79,2
Hoyne Ave & 47th St,member,129,16.271317829457363,52,2
Lockwood Ave & Wrightwood Ave,casual,129,18.279069767441857,81,1
Public Rack - Spaulding Ave & Evergreen Ave,member,129,11.86046511627907,33,1
Damen Ave & 59th St,casual,127,28.724409448818896,1150,2
Rockwell St & Archer Ave,casual,127,16.086614173228348,234,1
Burnham Greenway & 112th St,member,127,28.062992125984255,150,2
Perry Ave & 69th St,member,126,19.619047619047617,241,1
Halsted St & 63rd St,casual,126,22.269841269841265,291,1
Kostner Ave & Wrightwood Ave,casual,125,13.976,83,2
Princeton Ave & Garfield Blvd,casual,125,16.456,114,1
Pulaski Rd & 21st St,casual,124,8.443548387096774,57,1
Kostner Ave & 63rd St,casual,124,14.266129032258066,83,1
Public Rack - Western Blvd & 49th St,casual,124,8.741935483870968,39,1
Elizabeth St & 92nd St,member,123,25.333333333333332,85,1
Damen Ave & Pershing Rd,member,123,19.1869918699187,77,1
Fairfield Ave & Roosevelt Rd,casual,123,26.796747967479682,165,1
Buckingham Fountain (Columbus/Balbo),casual,123,40.2520325203252,139,1
Public Rack - Nagle Ave & Belmont Ave,member,123,22.195121951219516,64,1
State St & 54th St,member,122,18.795081967213115,252,1
Kedzie Ave & 52nd St,casual,122,9.8606557377049189,105,1
Pulaski Rd & 60th St,casual,121,5.553719008264463,56,1
Cicero Ave & Grace St,casual,121,19.090909090909086,421,1
Stony Island Ave & 64th St,casual,121,36.628099173553721,496,1
Washtenaw Ave & Peterson Ave,casual,121,14.81818181818182,162,1
Public Rack - Hamlin Ave & Montrose Ave,casual,121,12.404958677685951,63,1
Kilbourn & Roscoe,member,120,15.25,49,1
California & 16th St,casual,120,18.083333333333332,102,1
Halsted St & 47th Pl,member,120,24.625,972,1
Stony Island Ave & 67th St,member,120,17.033333333333331,80,1
Kenosha & Wellington,casual,119,21.336134453781511,156,1
Cicero Ave & Grace St,member,119,15.327731092436974,87,2
State St & Pershing Rd,member,119,13.831932773109244,81,1
Western Ave & Lake St,casual,118,11.593220338983052,53,1
Public Rack - Harold Washington Park,casual,118,20.457627118644069,153,1
Richmond St & Lincoln Ave,member,117,10.94017094017094,38,1
Virginia Ave & Catalpa Ave,casual,117,19.205128205128204,156,1
Narragansett Ave & School St,member,117,23.427350427350429,71,1
Vernon Ave & 75th St,member,116,15.913793103448278,94,3
St Louis Ave & Norman Bobbins Ave,casual,116,8.42241379310345,97,1
Public Rack - Spaulding Ave & North Ave,member,116,16.379310344827587,245,1
Western Ave & 104th St,casual,115,42.217391304347828,661,1
Cicero Ave & Lake St,casual,114,15.570175438596495,162,2
Lamon Ave & Belmont Ave,member,114,14.710526315789473,117,1
Morgan St & Pershing Rd,casual,114,23.131578947368425,797,2
Kedzie Ave & Roosevelt Rd,casual,114,34.3859649122807,245,1
Public Rack - Harold Washington Park,member,114,16.657894736842103,253,1
Union Ave & Root St,member,113,12.955752212389379,56,1
Eberhart Ave & 61st St,member,112,16.589285714285715,81,2
Western Ave & Ardmore Ave,casual,112,16.366071428571427,79,1
Long Ave & Belden Ave,casual,111,15.009009009009009,101,1
Cottage Grove Ave & 83rd St,casual,111,29.414414414414413,1066,3
Francisco Ave & 47th St,member,110,7.0636363636363635,64,1
Virginia Ave & Catalpa Ave,member,110,14.327272727272726,81,1
St Louis Ave & 59th St,casual,109,12.422018348623853,79,1
N Clark St & W Elm St,casual,108,10.768518518518515,36,1
Stony Island Ave & 64th St,member,108,20.435185185185187,117,1
Halsted St & 63rd St,member,107,19.261682242990652,348,2
Narragansett & Irving Park,casual,107,14.616822429906543,63,1
Halsted St & 47th Pl,casual,106,23.79245283018868,320,2
Prospect Sq & 91st St,casual,106,27.877358490566039,295,2
Eggleston Ave & 69th St,casual,106,21.075471698113205,479,1
Fairfield Ave & 44th St,member,106,7.584905660377359,47,1
Vincennes Ave & 104th St,member,106,13.773584905660375,61,1
Kedzie Ave & Roosevelt Rd,member,106,32.367924528301891,480,1
McCormick Blvd & Devon Ave,member,106,20.839622641509433,72,1
Public Rack - Hollywood Park,member,106,15.754716981132075,40,1
Mulligan Ave & Wellington Ave,casual,106,10.650943396226415,71,1
Kedzie Ave & 24th St,casual,105,15.733333333333333,144,1
Hamlin Ave & Grand Ave,casual,105,14.409523809523812,75,1
Austin Blvd & Madison St,casual,105,27.780952380952378,189,1
Richmond St & Lincoln Ave,casual,105,20.095238095238095,123,1
Public Rack - Monticello Ave & Belmont Ave,casual,105,13.990476190476189,51,1
Fullerton & Monitor,casual,104,14.778846153846155,141,1
Central Ave & Lake St,casual,104,15.701923076923078,113,1
Komensky Ave & 31st St,casual,104,14.64423076923077,85,1
Racine Ave & Garfield Blvd,member,104,35.75961538461538,479,2
Pulaski Rd & Lake St,casual,103,46.1747572815534,1434,1
Campbell Ave & 51st St,casual,103,9.3203883495145643,31,1
Public Rack - Hyde Park Blvd & 55th St,member,102,14.02941176470588,183,2
Albany Ave & 26th St,casual,101,22.940594059405939,279,1
Laramie Ave & Madison St,casual,101,32.594059405940591,663,1
Ashland Ave & Pershing Rd,casual,101,23.990099009900991,479,1
Public Rack - California Ave & Cortez St,member,101,12.643564356435643,63,2
Long Ave & Belmont Ave,casual,100,15.09,78,1
Hale Ave & 107th St,casual,99,18.888888888888889,96,1
Leavitt St/North Ave,member,99,11.767676767676768,153,1
Wabash Ave & 87th St,member,99,15.101010101010099,85,1
Morgan St & Pershing Rd,member,99,10.545454545454545,72,1
MLK Jr Dr & 63rd St,member,98,8.96938775510204,59,1
Central Ave & Roscoe St,member,98,13.673469387755102,53,1
Stony Island Ave & 75th St,casual,98,30.11224489795919,1069,3
Sacramento Blvd & Fulton Ave,casual,98,15.489795918367346,109,1
Monticello Ave & Lawrence Ave,casual,98,10.540816326530612,70,1
Albany Ave & 26th St,member,97,14.783505154639176,61,2
Streeter Dr/Grand Ave,casual,97,23.288659793814432,214,1
Central Ave & Roscoe St,casual,97,18.453608247422679,78,2
Kilpatrick Ave & Grand Ave,member,97,17.195876288659797,156,1
Stony Island Ave & 90th St,member,97,15.824742268041238,64,2
Public Rack - Milwaukee Ave & Higgins Ave,casual,97,11.876288659793815,51,1
Oak Park & Wellington,casual,96,15.666666666666668,107,1
Francisco Ave & Hollywood Ave,casual,96,15.260416666666666,479,1
Public Rack - Western Blvd & 49th St,member,96,9.1875,36,2
Public Rack - Milwaukee Ave & School St,member,96,9.9375,64,2
Harlem & Irving Park,member,95,16.568421052631574,78,1
Ashland Ave & 50th St,casual,95,29.052631578947366,379,2
Phillips Ave & 79th St,casual,95,23.08421052631579,229,1
Kenton Ave & Madison St,member,95,15.621052631578948,62,1
Central Park & Augusta Blvd,casual,95,21.2,302,1
Lawler Ave & 50th St,casual,94,20.76595744680851,101,1
Kildare Ave & 26th St,casual,94,14.297872340425531,70,1
Wentworth Ave & 24th St (Temp),casual,94,46.09574468085107,1242,1
Halsted St & 69th St,member,93,11.763440860215052,64,1
Public Rack - Avers Ave & Irving Park Rd,member,93,14.032258064516128,49,2
Monticello Ave & Lawrence Ave,member,92,13.250000000000002,113,1
Public Rack - Cumberland & Catherine,member,92,11.89130434782609,58,2
Steelworkers Park,casual,91,22.780219780219781,99,1
Marshfield Ave & 44th St,member,91,17.164835164835164,57,1
State St & Pershing Rd,casual,90,35.722222222222229,1365,2
Ashland Ave & McDowell Ave,casual,90,32.822222222222223,1321,1
California & 16th St,member,89,15.325842696629213,51,1
Pulaski Rd & Lake St,member,89,16.449438202247194,70,1
Lamon Ave & Armitage Ave,casual,89,13.831460674157302,115,1
Sacramento Blvd & Fulton Ave,member,89,12.651685393258427,64,1
Rainbow Beach,member,88,29.204545454545457,138,2
Roscoe & Harlem,casual,88,9.8409090909090917,155,3
Ashland Ave & Garfield Blvd,casual,88,22.65909090909091,123,1
Shabbona Park,casual,87,17.298850574712642,49,1
Vernon Ave & 79th St,member,87,12.206896551724137,49,1
Public Rack - Walden Pkwy & 103rd St,member,87,6.67816091954023,25,1
Doty Ave & 111th St,casual,86,37.220930232558139,1033,2
Western Ave & Lake St,member,86,14.093023255813955,75,2
California Ave & 36th St,casual,86,17.732558139534884,164,1
Kedzie Ave & Harrison St,member,86,12.523255813953488,65,1
Public Rack - Milwaukee Ave & Higgins Ave,member,86,11.930232558139535,38,1
State St & 54th St,casual,85,27.764705882352942,120,3
Damen Ave/Coulter St,member,85,16.235294117647054,52,2
Harlem Ave & Grace St,casual,85,18.211764705882356,479,1
Wabash Ave & 87th St,casual,84,25.869047619047617,890,1
Kenosha Ave & Wellington Ave,member,84,16.761904761904763,49,2
Public Rack - Christiana Ave & Belmont Ave,member,84,8.5833333333333339,45,1
Public Rack - Spaulding Ave & Evergreen Ave,casual,84,12.392857142857142,63,1
Phillips Ave & 79th St,member,83,29.036144578313252,835,2
Mason Ave & Belmont Ave,casual,83,13.518072289156626,61,1
Public Rack - Kenton Ave & Palmer St,casual,83,11.783132530120483,61,1
Hoyne Ave & 34th St,member,82,9.9390243902439028,48,1
Kedzie Ave & 45th St,member,82,4.524390243902439,44,1
Komensky Ave & 55th St,casual,82,10.402439024390246,77,1
Public Rack - Christiana Ave & Belmont Ave,casual,82,9.1707317073170742,31,1
Avenue O & 134th St,casual,81,35.432098765432094,385,1
Kenneth Ave & 50th St,casual,81,16.197530864197532,73,1
Dauphin Ave & 103rd St,casual,81,23.62962962962963,149,1
Laramie Ave & Madison St,member,81,15.358024691358025,78,1
Public Rack - Hyde Park Blvd & 53rd St,casual,81,16.370370370370374,112,1
Halsted St & 51st St,member,80,12.462499999999999,59,1
Houston Ave & 92nd St,member,80,11.65,58,1
Long Ave & Belmont Ave,member,80,16.2375,167,1
Pulaski & Ann Lurie Pl,member,80,11.7,35,1
Walden Pkwy & 100th St,member,80,15.8125,111,1
California Ave & Granville Ave,member,80,15.35,80,1
Public Rack - Lawndale Ave & Diversey Ave,casual,80,10.9,37,1
Stewart Ave & 83rd St,casual,79,43.417721518987335,1289,4
Mozart St & Jackson Blvd,member,79,21.721518987341767,149,1
Kilpatrick Ave & Grand Ave,casual,79,19.822784810126588,106,1
California Ave & Marquette Rd,casual,79,17.822784810126581,96,1
Major Taylor Trail & 115th St,casual,79,33.139240506329131,808,1
Nordica & Medill,casual,78,14.256410256410257,101,3
Evans Ave & 75th St,member,78,18.064102564102562,48,1
Greenwood Ave & 79th St,casual,78,36.307692307692314,1410,2
Public Rack - Milwaukee Ave & Diversey Ave,casual,78,11.884615384615385,48,1
Streeter Dr/Grand Ave,member,77,13.662337662337661,51,2
Springfield Ave & 47th St,casual,77,12.987012987012987,95,1
Western Ave & Ardmore Ave,member,77,15.35064935064935,160,1
Public Rack - Cumberland & Catherine,casual,77,12.727272727272727,97,1
Public Rack - Hyde Park Blvd & 55th St,casual,77,14.077922077922077,84,1
Hoyne Ave & 34th St,casual,76,15.342105263157897,48,1
East End Ave & 87th St,member,76,22.907894736842113,94,3
Central Park Ave & 24th St,member,76,11.697368421052634,47,1
Narragansett Ave & School St,casual,76,13.473684210526315,94,1
Public Rack - Rockwell & Division,casual,76,13.723684210526317,91,1
Public Rack - Washington Park Ct & 51st St,casual,76,14.184210526315791,51,1
Troy Ave & 27th St,casual,75,7.8800000000000017,47,2
Komensky Ave & 31st St,member,75,16.160000000000004,55,2
Laramie Ave & Kinzie St,casual,75,14.493333333333334,160,1
Central Ave & Lake St,member,74,26.0,882,1
Central Ave & Madison St,casual,74,31.972972972972972,598,1
Meade Ave & Diversey Ave,member,74,18.54054054054054,90,3
Central Park Ave & Ohio St,casual,74,19.986486486486488,258,1
Halsted St & 111th St,member,73,11.36986301369863,101,2
Greenwood Ave & 91st St,casual,73,24.904109589041095,243,2
Central Park Blvd & 5th Ave,member,73,24.452054794520553,58,1
Public Rack - Spaulding Ave & North Ave,casual,73,15.027397260273974,218,1
Western Ave & 111th St,member,72,17.319444444444443,197,1
Woodlawn Ave & 75th St,casual,72,46.708333333333343,1086,1
Francisco Ave & 47th St,casual,72,22.333333333333329,479,1
McCormick Blvd & Devon Ave,casual,72,27.319444444444443,98,1
Central Park Blvd & 5th Ave,casual,72,28.555555555555557,297,1
Public Rack - Lavergne & Lawrence,member,72,18.916666666666668,42,3
Exchange Ave & 79th St,casual,71,39.408450704225366,839,1
Michigan Ave & 71st St,casual,71,20.718309859154928,164,1
Sacramento Ave & 25th St,casual,71,13.08450704225352,71,1
Cottage Grove Ave & 111th Pl,casual,71,22.253521126760567,198,2
Kedzie Ave & Harrison St,casual,70,48.6,480,2
Sacramento Ave & Pershing Rd,casual,70,12.685714285714287,60,1
Public Rack - Lockwood Ave & Diversey Ave,member,70,21.585714285714285,97,2
Public Rack - California Ave & Devon Ave - NE,member,70,18.68571428571429,126,1
Archer Ave & 43rd St,casual,69,13.304347826086955,46,3
Kostner Ave & Lake St,casual,69,21.492753623188406,249,1
Constance Ave & 95th St,casual,69,71.057971014492765,1248,1
Greenwood Ave & 79th St,member,69,21.608695652173914,60,3
W 103rd St & S Avers Ave,casual,69,19.985507246376805,64,2
Pulaski Rd & Congress Pkwy,casual,69,19.608695652173914,133,1
Central Ave & Harrison St,casual,69,30.246376811594207,126,1
Rockwell St & 57th St,casual,68,10.808823529411764,74,1
Hegewisch Metra Station,casual,68,10.735294117647058,58,1
Public Rack - Milwaukee Ave & School St,casual,68,12.764705882352942,78,1
Tripp Ave & 65th St,casual,67,19.835820895522389,149,1
Halsted St & 78th St,casual,67,32.537313432835823,188,1
